sale_id,order_id,order_date,customer_id,product_id,quantity,unit_price,discount,total_amount
36323,12028,2023-07-16,2262,330,3,324.22,0.18,797.58
36324,12028,2023-07-16,2262,9,2,226.36,0.3,316.9
36325,12028,2023-07-16,2262,132,4,384.65,0.26,1138.56
36326,12028,2023-07-16,2262,54,2,680.34,0.11,1211.01
36327,12028,2023-07-16,2262,155,3,150.2,0.2,360.48
36328,12029,2023-10-03,4951,255,3,934.61,0.17,2327.18
36329,12029,2023-10-03,4951,29,1,67.59,0.07,62.86
36330,12029,2023-10-03,4951,364,4,91.14,0.07,339.04
36331,12029,2023-10-03,4951,17,2,578.78,0.17,960.77
36332,12029,2023-10-03,4951,337,4,57.98,0.28,166.98
36333,12030,2023-03-11,3402,30,2,296.41,0.28,426.83
36334,12031,2024-10-26,225,311,4,500.13,0.26,1480.38
36335,12031,2024-10-26,225,432,5,32.5,0.23,125.12
36336,12031,2024-10-26,225,377,3,535.54,0.26,1188.9
36337,12032,2024-01-26,2971,126,4,518.0,0.03,2009.84
36338,12032,2024-01-26,2971,286,4,119.5,0.08,439.76
36339,12032,2024-01-26,2971,477,2,41.73,0.09,75.95
36340,12033,2023-11-21,1957,358,5,568.81,0.21,2246.8
36341,12033,2023-11-21,1957,189,4,678.71,0.02,2660.54
36342,12033,2023-11-21,1957,320,3,863.49,0.1,2331.42
36343,12034,2024-05-31,4151,413,1,437.43,0.02,428.68
36344,12034,2024-05-31,4151,479,3,839.9,0.27,1839.38
36345,12035,2023-09-11,4744,371,4,47.0,0.12,165.44
36346,12036,2023-03-16,1020,56,1,133.49,0.06,125.48
36347,12037,2023-05-18,4335,188,5,606.77,0.13,2639.45
36348,12037,2023-05-18,4335,412,1,61.3,0.12,53.94
36349,12038,2023-02-20,4207,393,2,433.67,0.18,711.22
36350,12039,2024-12-12,2741,33,1,615.36,0.02,603.05
36351,12040,2024-04-04,979,268,3,257.51,0.12,679.83
36352,12040,2024-04-04,979,212,2,120.36,0.17,199.8
36353,12040,2024-04-04,979,7,2,603.71,0.08,1110.83
36354,12041,2024-04-02,4392,278,5,307.18,0.11,1366.95
36355,12041,2024-04-02,4392,196,5,509.28,0.29,1807.94
36356,12041,2024-04-02,4392,329,2,151.98,0.13,264.45
36357,12042,2023-12-12,4529,158,1,171.33,0.01,169.62
36358,12042,2023-12-12,4529,291,2,822.75,0.14,1415.13
36359,12042,2023-12-12,4529,45,1,322.89,0.12,284.14
36360,12043,2023-09-22,4542,424,3,124.55,0.03,362.44
36361,12044,2023-04-08,3938,98,5,539.93,0.11,2402.69
36362,12044,2023-04-08,3938,317,2,144.96,0.29,205.84
36363,12044,2023-04-08,3938,195,1,393.25,0.2,314.6
36364,12044,2023-04-08,3938,209,1,24.5,0.01,24.25
36365,12045,2023-11-16,3839,309,1,457.19,0.18,374.9
36366,12045,2023-11-16,3839,436,2,537.17,0.07,999.14
36367,12046,2023-11-30,2253,197,1,840.37,0.05,798.35
36368,12047,2024-07-16,4432,433,1,370.15,0.26,273.91
36369,12048,2024-12-04,3553,305,1,130.77,0.14,112.46
36370,12048,2024-12-04,3553,416,1,204.45,0.01,202.41
36371,12048,2024-12-04,3553,84,5,270.43,0.05,1284.54
36372,12048,2024-12-04,3553,445,1,432.8,0.23,333.26
36373,12048,2024-12-04,3553,393,5,433.67,0.25,1626.26
36374,12049,2024-04-14,3768,396,5,431.29,0.09,1962.37
36375,12049,2024-04-14,3768,383,3,468.9,0.01,1392.63
36376,12050,2024-03-06,1711,415,5,136.02,0.26,503.27
36377,12050,2024-03-06,1711,264,5,595.94,0.06,2800.92
36378,12050,2024-03-06,1711,447,2,316.67,0.17,525.67
36379,12050,2024-03-06,1711,256,2,412.29,0.04,791.6
36380,12050,2024-03-06,1711,112,2,739.91,0.1,1331.84
36381,12051,2024-07-20,4423,255,2,934.61,0.23,1439.3
36382,12051,2024-07-20,4423,434,3,246.71,0.04,710.52
36383,12051,2024-07-20,4423,356,5,661.12,0.1,2975.04
36384,12051,2024-07-20,4423,46,1,453.32,0.03,439.72
36385,12051,2024-07-20,4423,56,3,133.49,0.22,312.37
36386,12052,2024-08-04,3821,90,5,765.9,0.29,2718.94
36387,12052,2024-08-04,3821,486,2,124.97,0.16,209.95
36388,12052,2024-08-04,3821,323,3,357.89,0.07,998.51
36389,12052,2024-08-04,3821,259,2,457.91,0.04,879.19
36390,12053,2023-11-06,3200,36,3,736.79,0.21,1746.19
36391,12053,2023-11-06,3200,100,4,359.25,0.25,1077.75
36392,12054,2024-08-21,1851,62,4,172.01,0.1,619.24
36393,12054,2024-08-21,1851,354,4,524.68,0.06,1972.8
36394,12054,2024-08-21,1851,394,1,177.76,0.04,170.65
36395,12055,2023-10-31,1036,304,3,390.72,0.13,1019.78
36396,12055,2023-10-31,1036,433,4,370.15,0.05,1406.57
36397,12056,2023-05-24,3532,322,3,515.2,0.03,1499.23
36398,12056,2023-05-24,3532,40,3,926.26,0.29,1972.93
36399,12056,2023-05-24,3532,44,1,258.53,0.21,204.24
36400,12056,2023-05-24,3532,433,2,370.15,0.12,651.46
36401,12056,2023-05-24,3532,272,5,657.68,0.16,2762.26
36402,12057,2023-03-30,4545,195,4,393.25,0.01,1557.27
36403,12058,2024-09-11,3945,277,3,182.15,0.02,535.52
36404,12058,2024-09-11,3945,108,4,483.19,0.17,1604.19
36405,12058,2024-09-11,3945,412,3,61.3,0.09,167.35
36406,12058,2024-09-11,3945,11,4,341.9,0.02,1340.25
36407,12059,2023-12-04,2251,55,1,699.72,0.18,573.77
36408,12059,2023-12-04,2251,428,3,748.59,0.11,1998.74
36409,12059,2023-12-04,2251,44,3,258.53,0.13,674.76
36410,12059,2023-12-04,2251,311,5,500.13,0.23,1925.5
36411,12060,2024-05-30,1872,461,1,308.73,0.01,305.64
36412,12060,2024-05-30,1872,197,1,840.37,0.17,697.51
36413,12060,2024-05-30,1872,182,2,536.52,0.08,987.2
36414,12060,2024-05-30,1872,260,2,597.27,0.1,1075.09
36415,12060,2024-05-30,1872,319,4,228.46,0.15,776.76
36416,12061,2024-03-28,154,117,3,429.88,0.27,941.44
36417,12061,2024-03-28,154,286,3,119.5,0.15,304.72
36418,12061,2024-03-28,154,458,2,394.17,0.21,622.79
36419,12061,2024-03-28,154,377,3,535.54,0.18,1317.43
36420,12061,2024-03-28,154,76,4,843.33,0.25,2529.99
36421,12062,2023-09-13,1120,112,5,739.91,0.18,3033.63
36422,12062,2023-09-13,1120,324,3,528.06,0.24,1203.98
36423,12062,2023-09-13,1120,158,3,171.33,0.18,421.47
36424,12063,2023-05-05,1730,164,1,534.18,0.15,454.05
36425,12063,2023-05-05,1730,493,1,500.11,0.04,480.11
36426,12063,2023-05-05,1730,223,2,136.31,0.07,253.54
36427,12063,2023-05-05,1730,320,4,863.49,0.12,3039.48
36428,12064,2024-08-01,3231,423,3,463.68,0.05,1321.49
36429,12064,2024-08-01,3231,228,5,193.01,0.02,945.75
36430,12065,2024-11-12,1033,433,1,370.15,0.11,329.43
36431,12065,2024-11-12,1033,373,3,767.73,0.2,1842.55
36432,12065,2024-11-12,1033,459,5,20.59,0.29,73.09
36433,12066,2024-06-22,1455,442,3,719.73,0.11,1921.68
36434,12067,2023-05-16,3908,443,4,606.29,0.19,1964.38
36435,12068,2023-03-04,4448,447,2,316.67,0.15,538.34
36436,12068,2023-03-04,4448,73,1,378.46,0.09,344.4
36437,12068,2023-03-04,4448,132,4,384.65,0.2,1230.88
36438,12068,2023-03-04,4448,265,3,133.99,0.02,393.93
36439,12069,2024-08-11,1258,488,3,88.48,0.01,262.79
36440,12069,2024-08-11,1258,391,1,397.95,0.28,286.52
36441,12069,2024-08-11,1258,149,4,470.58,0.13,1637.62
36442,12069,2024-08-11,1258,149,3,470.58,0.21,1115.27
36443,12069,2024-08-11,1258,137,2,529.24,0.1,952.63
36444,12070,2023-02-09,3382,455,3,585.24,0.23,1351.9
36445,12071,2024-01-22,4736,314,4,895.22,0.16,3007.94
36446,12071,2024-01-22,4736,289,2,163.29,0.23,251.47
36447,12071,2024-01-22,4736,92,4,812.0,0.07,3020.64
36448,12071,2024-01-22,4736,47,1,969.71,0.01,960.01
36449,12071,2024-01-22,4736,258,4,530.13,0.18,1738.83
36450,12072,2023-04-20,484,134,4,162.89,0.16,547.31
36451,12072,2023-04-20,484,391,2,397.95,0.23,612.84
36452,12072,2023-04-20,484,409,2,709.01,0.12,1247.86
36453,12072,2023-04-20,484,480,5,174.63,0.17,724.71
36454,12072,2023-04-20,484,280,4,191.01,0.12,672.36
36455,12073,2023-06-10,1971,164,2,534.18,0.12,940.16
36456,12074,2024-08-04,2750,219,4,536.26,0.17,1780.38
36457,12074,2024-08-04,2750,122,1,186.14,0.28,134.02
36458,12075,2024-03-04,2988,296,4,77.4,0.1,278.64
36459,12075,2024-03-04,2988,227,1,566.36,0.04,543.71
36460,12075,2024-03-04,2988,183,1,192.46,0.11,171.29
36461,12076,2024-07-03,1365,435,2,890.54,0.0,1781.08
36462,12076,2024-07-03,1365,46,3,453.32,0.16,1142.37
36463,12077,2024-04-16,748,212,1,120.36,0.19,97.49
36464,12077,2024-04-16,748,272,5,657.68,0.08,3025.33
36465,12077,2024-04-16,748,218,4,105.93,0.07,394.06
36466,12078,2024-07-27,1353,13,4,140.66,0.22,438.86
36467,12078,2024-07-27,1353,449,2,564.99,0.08,1039.58
36468,12078,2024-07-27,1353,274,2,326.64,0.05,620.62
36469,12079,2024-02-07,4671,436,2,537.17,0.1,966.91
36470,12079,2024-02-07,4671,108,2,483.19,0.29,686.13
36471,12079,2024-02-07,4671,332,4,330.41,0.12,1163.04
36472,12079,2024-02-07,4671,141,5,805.78,0.25,3021.67
36473,12079,2024-02-07,4671,403,3,538.71,0.21,1276.74
36474,12080,2023-09-17,2204,337,5,57.98,0.06,272.51
36475,12080,2023-09-17,2204,162,2,183.33,0.09,333.66
36476,12080,2023-09-17,2204,464,3,681.57,0.09,1860.69
36477,12081,2024-03-28,139,356,2,661.12,0.04,1269.35
36478,12082,2023-10-01,4653,35,4,313.64,0.12,1104.01
36479,12083,2023-07-19,1392,31,5,448.04,0.24,1702.55
36480,12083,2023-07-19,1392,261,4,566.14,0.16,1902.23
36481,12084,2023-11-18,4051,274,1,326.64,0.29,231.91
36482,12084,2023-11-18,4051,484,4,66.61,0.2,213.15
36483,12084,2023-11-18,4051,313,5,69.51,0.14,298.89
36484,12084,2023-11-18,4051,375,1,452.76,0.22,353.15
36485,12084,2023-11-18,4051,72,1,727.03,0.25,545.27
36486,12085,2024-02-11,2321,238,4,118.91,0.13,413.81
36487,12086,2024-06-06,3098,274,3,326.64,0.24,744.74
36488,12086,2024-06-06,3098,342,3,238.06,0.11,635.62
36489,12086,2024-06-06,3098,44,5,258.53,0.17,1072.9
36490,12087,2023-09-09,935,259,3,457.91,0.27,1002.82
36491,12088,2024-07-10,3737,110,4,681.6,0.01,2699.14
36492,12088,2024-07-10,3737,485,4,536.99,0.13,1868.73
36493,12089,2023-03-27,999,158,1,171.33,0.04,164.48
36494,12089,2023-03-27,999,63,5,530.55,0.06,2493.59
36495,12089,2023-03-27,999,276,1,89.61,0.09,81.55
36496,12090,2023-11-06,2953,7,5,603.71,0.21,2384.65
36497,12090,2023-11-06,2953,84,5,270.43,0.23,1041.16
36498,12090,2023-11-06,2953,412,5,61.3,0.13,266.65
36499,12090,2023-11-06,2953,246,4,376.26,0.1,1354.54
36500,12091,2023-06-20,725,61,1,123.03,0.07,114.42
36501,12091,2023-06-20,725,160,2,473.87,0.2,758.19
36502,12091,2023-06-20,725,425,4,320.11,0.29,909.11
36503,12091,2023-06-20,725,48,3,27.01,0.3,56.72
36504,12091,2023-06-20,725,53,1,530.7,0.19,429.87
36505,12092,2024-09-19,2855,197,4,840.37,0.2,2689.18
36506,12092,2024-09-19,2855,380,2,82.64,0.18,135.53
36507,12093,2024-11-27,641,217,2,146.26,0.21,231.09
36508,12093,2024-11-27,641,376,4,720.15,0.21,2275.67
36509,12094,2023-08-11,1425,91,4,850.49,0.12,2993.72
36510,12094,2023-08-11,1425,459,3,20.59,0.25,46.33
36511,12094,2023-08-11,1425,62,2,172.01,0.21,271.78
36512,12095,2024-12-24,4714,288,2,396.61,0.29,563.19
36513,12095,2024-12-24,4714,354,5,524.68,0.15,2229.89
36514,12095,2024-12-24,4714,214,1,354.82,0.28,255.47
36515,12095,2024-12-24,4714,29,5,67.59,0.05,321.05
36516,12096,2023-11-30,3644,297,3,135.79,0.12,358.49
36517,12096,2023-11-30,3644,249,2,162.71,0.25,244.06
36518,12096,2023-11-30,3644,475,4,140.0,0.19,453.6
36519,12097,2023-02-11,3790,433,3,370.15,0.15,943.88
36520,12097,2023-02-11,3790,403,4,538.71,0.08,1982.45
36521,12097,2023-02-11,3790,284,1,518.84,0.14,446.2
36522,12097,2023-02-11,3790,82,5,117.33,0.11,522.12
36523,12097,2023-02-11,3790,186,2,425.94,0.08,783.73
36524,12098,2024-09-29,4195,197,3,840.37,0.15,2142.94
36525,12099,2023-04-10,2362,53,4,530.7,0.3,1485.96
36526,12099,2023-04-10,2362,110,3,681.6,0.26,1513.15
36527,12099,2023-04-10,2362,126,5,518.0,0.09,2356.9
36528,12099,2023-04-10,2362,150,3,302.02,0.06,851.7
36529,12099,2023-04-10,2362,467,3,179.1,0.28,386.86
36530,12100,2024-05-03,4396,409,5,709.01,0.26,2623.34
36531,12101,2024-01-03,178,280,5,191.01,0.04,916.85
36532,12101,2024-01-03,178,438,1,639.12,0.3,447.38
36533,12102,2024-11-13,4746,52,1,930.72,0.27,679.43
36534,12103,2023-03-16,3579,27,2,436.19,0.12,767.69
36535,12103,2023-03-16,3579,446,2,87.89,0.26,130.08
36536,12103,2023-03-16,3579,152,1,231.36,0.21,182.77
36537,12103,2023-03-16,3579,233,3,273.34,0.25,615.01
36538,12104,2024-05-13,563,437,3,232.3,0.21,550.55
36539,12104,2024-05-13,563,77,3,713.02,0.06,2010.72
36540,12104,2024-05-13,563,88,1,828.78,0.26,613.3
36541,12104,2024-05-13,563,436,5,537.17,0.04,2578.42
36542,12104,2024-05-13,563,88,1,828.78,0.0,828.78
36543,12105,2024-07-28,3136,262,5,862.92,0.15,3667.41
36544,12105,2024-07-28,3136,305,3,130.77,0.03,380.54
36545,12106,2024-10-22,1984,117,4,429.88,0.11,1530.37
36546,12106,2024-10-22,1984,31,2,448.04,0.14,770.63
36547,12106,2024-10-22,1984,303,1,228.4,0.13,198.71
36548,12107,2024-06-06,3582,90,2,765.9,0.16,1286.71
36549,12107,2024-06-06,3582,216,1,496.17,0.07,461.44
36550,12107,2024-06-06,3582,330,3,324.22,0.01,962.93
36551,12107,2024-06-06,3582,144,1,378.95,0.01,375.16
36552,12108,2024-06-24,4977,193,2,241.35,0.2,386.16
36553,12109,2024-04-28,4923,272,5,657.68,0.07,3058.21
36554,12110,2023-09-12,4213,354,2,524.68,0.17,870.97
36555,12110,2023-09-12,4213,74,4,793.37,0.08,2919.6
36556,12110,2023-09-12,4213,117,2,429.88,0.22,670.61
36557,12110,2023-09-12,4213,100,1,359.25,0.14,308.95
36558,12110,2023-09-12,4213,1,3,162.14,0.06,457.23
36559,12111,2023-09-18,360,231,4,370.62,0.05,1408.36
36560,12111,2023-09-18,360,224,5,190.91,0.24,725.46
36561,12111,2023-09-18,360,356,1,661.12,0.0,661.12
36562,12111,2023-09-18,360,262,3,862.92,0.15,2200.45
36563,12112,2024-12-03,1616,201,3,22.15,0.07,61.8
36564,12112,2024-12-03,1616,496,3,99.41,0.28,214.73
36565,12112,2024-12-03,1616,2,5,698.75,0.06,3284.12
36566,12112,2024-12-03,1616,125,1,508.47,0.15,432.2
36567,12112,2024-12-03,1616,453,2,594.24,0.07,1105.29
36568,12113,2023-07-08,1704,258,4,530.13,0.19,1717.62
36569,12113,2023-07-08,1704,115,5,433.27,0.04,2079.7
36570,12113,2023-07-08,1704,277,1,182.15,0.1,163.94
36571,12113,2023-07-08,1704,161,4,472.51,0.13,1644.33
36572,12113,2023-07-08,1704,388,2,61.8,0.22,96.41
36573,12114,2024-07-12,3896,391,3,397.95,0.24,907.33
36574,12114,2024-07-12,3896,39,3,504.76,0.18,1241.71
36575,12114,2024-07-12,3896,308,2,182.61,0.25,273.92
36576,12114,2024-07-12,3896,300,1,511.43,0.28,368.23
36577,12115,2023-01-21,1278,25,1,195.22,0.0,195.22
36578,12115,2023-01-21,1278,209,3,24.5,0.27,53.66
36579,12115,2023-01-21,1278,332,5,330.41,0.28,1189.48
36580,12115,2023-01-21,1278,167,3,132.18,0.12,348.96
36581,12116,2024-03-10,1573,326,4,219.13,0.19,709.98
36582,12116,2024-03-10,1573,313,4,69.51,0.18,227.99
36583,12117,2024-05-27,449,429,4,242.41,0.07,901.77
36584,12117,2024-05-27,449,340,4,156.26,0.0,625.04
36585,12118,2023-02-10,2478,131,3,524.62,0.18,1290.57
36586,12118,2023-02-10,2478,272,5,657.68,0.12,2893.79
36587,12119,2023-10-09,3343,150,5,302.02,0.17,1253.38
36588,12119,2023-10-09,3343,399,5,598.68,0.06,2813.8
36589,12119,2023-10-09,3343,469,1,711.25,0.11,633.01
36590,12120,2024-04-15,4883,296,1,77.4,0.04,74.3
36591,12120,2024-04-15,4883,438,1,639.12,0.18,524.08
36592,12120,2024-04-15,4883,75,2,271.36,0.06,510.16
36593,12120,2024-04-15,4883,371,4,47.0,0.23,144.76
36594,12121,2023-10-05,4559,431,4,455.33,0.05,1730.25
36595,12121,2023-10-05,4559,16,4,105.35,0.2,337.12
36596,12122,2024-03-28,2631,419,1,69.15,0.29,49.1
36597,12123,2024-10-23,604,444,4,315.37,0.24,958.72
36598,12124,2023-02-11,2155,144,3,378.95,0.12,1000.43
36599,12124,2023-02-11,2155,425,5,320.11,0.26,1184.41
36600,12124,2023-02-11,2155,222,2,77.9,0.15,132.43
36601,12124,2023-02-11,2155,211,2,365.01,0.3,511.01
36602,12125,2023-12-20,1305,205,1,360.83,0.18,295.88
36603,12125,2023-12-20,1305,272,3,657.68,0.27,1440.32
36604,12125,2023-12-20,1305,485,5,536.99,0.16,2255.36
36605,12125,2023-12-20,1305,77,1,713.02,0.15,606.07
36606,12126,2023-12-15,3308,320,3,863.49,0.11,2305.52
36607,12126,2023-12-15,3308,83,1,439.13,0.13,382.04
36608,12126,2023-12-15,3308,338,5,203.08,0.3,710.78
36609,12126,2023-12-15,3308,319,4,228.46,0.18,749.35
36610,12126,2023-12-15,3308,249,1,162.71,0.21,128.54
36611,12127,2024-02-12,3166,479,5,839.9,0.15,3569.57
36612,12127,2024-02-12,3166,493,1,500.11,0.05,475.1
36613,12127,2024-02-12,3166,213,3,953.94,0.11,2547.02
36614,12127,2024-02-12,3166,189,1,678.71,0.19,549.76
36615,12128,2024-12-28,930,372,4,21.02,0.27,61.38
36616,12128,2024-12-28,930,228,5,193.01,0.3,675.53
36617,12128,2024-12-28,930,213,1,953.94,0.25,715.46
36618,12128,2024-12-28,930,275,1,632.91,0.09,575.95
36619,12129,2023-12-31,1620,89,2,438.69,0.21,693.13
36620,12129,2023-12-31,1620,250,2,76.44,0.1,137.59
36621,12129,2023-12-31,1620,270,4,194.78,0.18,638.88
36622,12129,2023-12-31,1620,327,4,291.6,0.28,839.81
36623,12130,2023-06-01,3975,251,4,249.1,0.17,827.01
36624,12130,2023-06-01,3975,232,5,652.15,0.06,3065.11
36625,12130,2023-06-01,3975,111,5,777.58,0.03,3771.26
36626,12131,2024-03-31,3786,400,1,443.81,0.19,359.49
36627,12131,2024-03-31,3786,143,5,355.51,0.11,1582.02
36628,12132,2024-02-03,31,380,1,82.64,0.18,67.76
36629,12132,2024-02-03,31,139,5,413.59,0.08,1902.51
36630,12132,2024-02-03,31,419,1,69.15,0.2,55.32
36631,12132,2024-02-03,31,149,4,470.58,0.17,1562.33
36632,12133,2023-08-06,3686,192,4,785.25,0.2,2512.8
36633,12133,2023-08-06,3686,253,4,170.5,0.07,634.26
36634,12134,2023-08-14,1597,480,4,174.63,0.24,530.88
36635,12135,2023-04-19,2303,9,2,226.36,0.13,393.87
36636,12135,2023-04-19,2303,63,4,530.55,0.28,1527.98
36637,12135,2023-04-19,2303,24,2,427.36,0.18,700.87
36638,12135,2023-04-19,2303,493,2,500.11,0.22,780.17
36639,12135,2023-04-19,2303,191,3,713.38,0.06,2011.73
36640,12136,2023-12-06,1513,226,2,189.26,0.02,370.95
36641,12137,2024-03-06,2021,381,1,818.43,0.08,752.96
36642,12137,2024-03-06,2021,169,1,499.1,0.18,409.26
36643,12137,2024-03-06,2021,175,1,303.37,0.13,263.93
36644,12138,2024-08-01,1448,496,3,99.41,0.13,259.46
36645,12138,2024-08-01,1448,491,1,422.4,0.18,346.37
36646,12138,2024-08-01,1448,49,3,867.67,0.03,2524.92
36647,12138,2024-08-01,1448,72,1,727.03,0.01,719.76
36648,12139,2024-11-18,86,264,4,595.94,0.04,2288.41
36649,12140,2023-03-02,495,309,5,457.19,0.15,1943.06
36650,12140,2023-03-02,495,117,2,429.88,0.04,825.37
36651,12141,2024-01-25,3276,296,5,77.4,0.3,270.9
36652,12141,2024-01-25,3276,137,4,529.24,0.01,2095.79
36653,12141,2024-01-25,3276,351,3,80.52,0.08,222.24
36654,12141,2024-01-25,3276,371,5,47.0,0.08,216.2
36655,12141,2024-01-25,3276,185,5,232.26,0.18,952.27
36656,12142,2023-08-25,4418,82,4,117.33,0.18,384.84
36657,12142,2023-08-25,4418,89,2,438.69,0.1,789.64
36658,12142,2023-08-25,4418,411,3,525.38,0.11,1402.76
36659,12143,2023-04-09,2795,195,1,393.25,0.07,365.72
36660,12143,2023-04-09,2795,25,4,195.22,0.27,570.04
36661,12144,2024-12-04,3404,338,5,203.08,0.07,944.32
36662,12144,2024-12-04,3404,312,1,117.59,0.15,99.95
36663,12144,2024-12-04,3404,98,3,539.93,0.08,1490.21
36664,12145,2024-09-10,1290,399,2,598.68,0.03,1161.44
36665,12145,2024-09-10,1290,119,2,881.06,0.06,1656.39
36666,12145,2024-09-10,1290,163,2,181.77,0.04,349.0
36667,12146,2024-12-03,3601,451,5,65.41,0.13,284.53
36668,12146,2024-12-03,3601,166,5,613.43,0.02,3005.81
36669,12146,2024-12-03,3601,332,3,330.41,0.16,832.63
36670,12147,2024-03-28,3984,113,4,249.53,0.01,988.14
36671,12147,2024-03-28,3984,322,1,515.2,0.03,499.74
36672,12147,2024-03-28,3984,417,5,486.67,0.18,1995.35
36673,12148,2023-11-03,2821,263,5,360.87,0.07,1678.05
36674,12148,2023-11-03,2821,201,3,22.15,0.08,61.13
36675,12148,2023-11-03,2821,176,4,404.88,0.08,1489.96
36676,12148,2023-11-03,2821,248,3,59.46,0.27,130.22
36677,12149,2024-02-28,3943,390,4,549.29,0.04,2109.27
36678,12149,2024-02-28,3943,369,3,281.13,0.22,657.84
36679,12149,2024-02-28,3943,304,2,390.72,0.19,632.97
36680,12150,2024-05-17,3451,293,4,250.88,0.04,963.38
36681,12150,2024-05-17,3451,40,1,926.26,0.23,713.22
36682,12150,2024-05-17,3451,410,5,126.52,0.12,556.69
36683,12150,2024-05-17,3451,492,1,520.26,0.23,400.6
36684,12150,2024-05-17,3451,89,3,438.69,0.13,1144.98
36685,12151,2023-07-29,1315,265,4,133.99,0.3,375.17
36686,12151,2023-07-29,1315,39,3,504.76,0.09,1377.99
36687,12151,2023-07-29,1315,114,5,20.29,0.02,99.42
36688,12152,2023-04-18,3874,86,3,301.56,0.18,741.84
36689,12152,2023-04-18,3874,160,5,473.87,0.09,2156.11
36690,12152,2023-04-18,3874,73,2,378.46,0.18,620.67
36691,12152,2023-04-18,3874,291,1,822.75,0.28,592.38
36692,12153,2024-03-31,2888,422,3,276.42,0.24,630.24
36693,12153,2024-03-31,2888,415,3,136.02,0.15,346.85
36694,12154,2023-05-26,1267,92,1,812.0,0.16,682.08
36695,12154,2023-05-26,1267,194,5,204.82,0.21,809.04
36696,12154,2023-05-26,1267,72,5,727.03,0.07,3380.69
36697,12154,2023-05-26,1267,75,3,271.36,0.04,781.52
36698,12154,2023-05-26,1267,308,1,182.61,0.03,177.13
36699,12155,2024-12-10,2787,97,5,133.59,0.03,647.91
36700,12155,2024-12-10,2787,172,2,295.37,0.17,490.31
36701,12155,2024-12-10,2787,416,3,204.45,0.13,533.61
36702,12155,2024-12-10,2787,36,5,736.79,0.07,3426.07
36703,12155,2024-12-10,2787,314,3,895.22,0.14,2309.67
36704,12156,2024-12-29,3939,444,5,315.37,0.2,1261.48
36705,12156,2024-12-29,3939,386,3,52.42,0.02,154.11
36706,12156,2024-12-29,3939,475,1,140.0,0.02,137.2
36707,12156,2024-12-29,3939,486,5,124.97,0.27,456.14
36708,12157,2023-11-09,4208,149,1,470.58,0.02,461.17
36709,12158,2024-04-27,4648,53,4,530.7,0.17,1761.92
36710,12158,2024-04-27,4648,29,1,67.59,0.13,58.8
36711,12158,2024-04-27,4648,160,2,473.87,0.03,919.31
36712,12158,2024-04-27,4648,12,1,356.79,0.04,342.52
36713,12159,2024-01-11,316,15,4,531.1,0.01,2103.16
36714,12159,2024-01-11,316,330,4,324.22,0.1,1167.19
36715,12159,2024-01-11,316,333,1,488.47,0.05,464.05
36716,12160,2024-01-11,419,400,3,443.81,0.03,1291.49
36717,12160,2024-01-11,419,369,3,281.13,0.09,767.48
36718,12160,2024-01-11,419,325,5,683.22,0.21,2698.72
36719,12160,2024-01-11,419,298,5,135.97,0.23,523.48
36720,12160,2024-01-11,419,114,5,20.29,0.18,83.19
36721,12161,2023-07-02,1606,482,3,675.32,0.12,1782.84
36722,12161,2023-07-02,1606,388,5,61.8,0.08,284.28
36723,12161,2023-07-02,1606,162,1,183.33,0.08,168.66
36724,12162,2023-10-24,4853,357,2,526.39,0.09,958.03
36725,12162,2023-10-24,4853,348,4,662.33,0.06,2490.36
36726,12162,2023-10-24,4853,322,3,515.2,0.25,1159.2
36727,12163,2024-10-04,3413,198,5,311.93,0.17,1294.51
36728,12164,2024-03-06,3141,10,5,29.16,0.04,139.97
36729,12164,2024-03-06,3141,268,2,257.51,0.06,484.12
36730,12164,2024-03-06,3141,487,3,89.08,0.01,264.57
36731,12164,2024-03-06,3141,224,2,190.91,0.12,336.0
36732,12165,2023-12-29,374,258,4,530.13,0.1,1908.47
36733,12165,2023-12-29,374,399,2,598.68,0.15,1017.76
36734,12165,2023-12-29,374,246,1,376.26,0.15,319.82
36735,12165,2023-12-29,374,165,2,317.26,0.21,501.27
36736,12165,2023-12-29,374,342,1,238.06,0.02,233.3
36737,12166,2024-05-26,110,66,3,95.25,0.22,222.89
36738,12166,2024-05-26,110,297,4,135.79,0.25,407.37
36739,12167,2023-12-14,2520,463,3,31.76,0.11,84.8
36740,12168,2024-10-07,1064,165,5,317.26,0.23,1221.45
36741,12168,2024-10-07,1064,93,5,342.57,0.01,1695.72
36742,12168,2024-10-07,1064,111,2,777.58,0.23,1197.47
36743,12168,2024-10-07,1064,493,5,500.11,0.2,2000.44
36744,12169,2024-01-18,3760,140,5,147.09,0.13,639.84
36745,12169,2024-01-18,3760,21,3,460.6,0.09,1257.44
36746,12169,2024-01-18,3760,3,2,413.17,0.25,619.75
36747,12169,2024-01-18,3760,395,2,977.93,0.19,1584.25
36748,12169,2024-01-18,3760,280,5,191.01,0.21,754.49
36749,12170,2023-10-01,3928,251,1,249.1,0.25,186.82
36750,12170,2023-10-01,3928,422,5,276.42,0.11,1230.07
36751,12170,2023-10-01,3928,97,1,133.59,0.04,128.25
36752,12171,2024-07-20,1319,331,5,441.53,0.1,1986.88
36753,12171,2024-07-20,1319,210,5,91.72,0.17,380.64
36754,12171,2024-07-20,1319,192,5,785.25,0.15,3337.31
36755,12172,2023-06-24,3990,20,1,13.53,0.17,11.23
